H2,CH4,C2H6,C2H4,C2H2,Total_HC,CO,CO2,Fault
24.689778650874224,24.507606828518092,10.305501996231325,15.769219164744978,0.4111024358212749,50.99343042531568,464.83940112387126,4120.922540036662,Normal
25.68981263834284,31.294565332116395,1.0778639256831308,7.9970210249723355,1.8761907056703404,42.2456409884422,250.7894164527008,5246.480989072874,Normal
26.3467778815994,45.71460821832632,9.218169333787175,3.3796186272592648,2.7420289029794906,61.054425082352246,405.3457912617474,4039.264892216861,Normal
17.2101994220125,10.772885507292898,9.509063304924442,5.819825161654791,0.1220112340340922,26.223785207906225,388.08311626720797,4593.6595593935945,Normal
16.301185658683462,14.980233430726326,13.793372072887017,5.915819357286712,0.925233986182286,35.61465884708234,516.9538147293883,4645.804862333021,Normal
26.863807050057233,10.784664754573754,21.67779534996158,10.208693274630134,2.8765436040815198,45.54769698324699,382.134483098611,3898.418363913049,Normal
18.46956540094708,20.470364519694915,13.529636092855785,8.904597977815051,2.2700954341972865,45.17469402456304,330.58614388543344,5727.640802745669,Normal
9.794509413296625,35.275639272203925,8.815117678373078,8.65267212943763,2.4119715821267538,55.15540066214139,349.3397304028797,5357.582562256138,Normal
10.933702287972155,36.29025411375325,14.658272752718826,12.478807861929916,3.8594948076233115,67.28682953602531,527.2882768754664,4867.079082120249,Normal
12.644381711987108,33.31529015194265,21.295041728648094,11.359501444770816,2.4685527785062025,68.43838610386777,453.6296969180894,4354.3124998070625,Normal
23.977285952430112,13.046809393291603,9.14424710331057,11.264191482577145,2.6578880104331795,36.1131359896125,361.43700184768386,6194.816045779995,Normal
21.13940588856452,2.278758760408273,9.53655069647131,11.639313829314771,4.710745527218326,28.16536881341268,376.35535800354864,4646.248634278728,Normal
25.523882832542146,30.652243024684587,18.35129375564534,12.464538672008953,1.7861954419095092,63.25427089424839,243.2822909414553,4539.954068261094,Normal
16.581978829307726,24.338687596339973,13.670783305615197,1.568186632890228,1.202117236381505,40.779774771226904,438.8474200851541,5157.035044832189,Normal
21.268317528613714,35.51262926059934,18.884908144256848,8.542246990942155,2.427796398247133,65.36758079404548,224.01842923045342,7544.880024456276,Normal
25.004723151738695,38.42344351465524,14.91811924922822,1.2791597420421041,2.438991029388895,57.05971353531446,475.1796465835456,2989.4656879681943,Normal
17.525227682238093,31.658897184704184,19.209981888537403,10.144239707191181,1.4732846080537918,62.486403388486565,412.8621592491266,6154.785339583032,Normal
23.65420190045929,39.121597024510244,8.789531315756154,9.981468111102618,0.9676029804451525,58.860199431814166,638.6951799573923,2160.2432581428425,Normal
14.704592471466789,32.75053648938082,14.927492095270395,14.182129099158722,4.3098444220900785,66.17000210590001,289.9864446275694,5325.909737342936,Normal
17.095569227479427,36.3607764672176,13.73585991382106,14.750537570884482,2.326843470388023,67.17401742231117,389.7337908959367,7362.624241413096,Normal
16.94609684801337,21.54392084556141,7.704654455375216,10.81110019300947,1.2677146185979242,41.327390112544016,579.8287700923063,5733.00278670096,Normal
10.433282835287683,27.844663034022496,5.619132312787869,7.998555690412401,2.9159303022795986,44.378281339502365,519.1389640291414,5255.937617809689,Normal
23.895779846284654,32.36131315988349,19.114494211647973,11.940644450182951,1.8908548484386656,65.30730667015308,330.37879484201005,4159.325796795387,Normal
16.24478127837821,39.846341705009024,12.89428570669213,7.888329450702746,1.7471185536821687,62.376075416086074,422.3967428373448,5046.570800732831,Normal
20.0999529498215,25.275105933305134,8.866318310116023,9.994429394226604,2.562272871914493,46.69812650956225,400.1999356415087,4621.905776894966,Normal
23.84597327124727,36.254007068785356,14.422926378460007,13.944545267843072,0.70811773176831,65.32959644685674,428.1955867394157,3821.035088102967,Normal
23.572249408239554,26.80993449701545,21.768113144095814,7.768914616042306,2.3526272039171725,58.69958946107075,330.131956401517,4565.186576787695,Normal
25.323080871782288,28.589493992062437,1.3155729277684625,13.222714556970004,3.912954807731752,47.040736284532656,391.06795972992654,5297.571740939659,Normal
19.212116123924613,39.95422850428888,6.020167860580042,12.709605474769209,2.466177662197311,61.15017950183544,240.19476247232862,3849.1743972040395,Normal
16.61361350364677,6.08327554735013,9.462681348628394,6.180832731476714,1.6237878962165355,23.350577523671774,413.5123451868082,3790.577268972974,Normal
19.362254312748806,14.442332063102867,23.767073200321974,13.895576512869603,1.492894719571758,53.5978764958662,445.0020673421832,2959.6348436117387,Normal
6.501324528335761,12.213775230686153,16.69552189751578,12.79426538148602,1.5896600266548906,43.293222536342846,377.2580587356116,5586.087539133344,Normal
8.423100220615302,1.996606561820343,19.60390344276736,10.40770354949063,1.746037321952219,33.754250876030554,238.49491094152123,5817.984892950591,Normal
9.418403101164781,21.86082671813788,8.159034485242618,6.9507061678893916,1.622193467241728,38.592760838511616,498.85318628514625,5347.490666354776,Normal
12.022025379188147,38.993206796732885,8.282784748376843,6.5631759256977205,2.9163114410745665,56.755478911882015,436.45250379928024,6447.755739092999,Normal
23.198193813787494,26.581391203409105,17.68688230033626,7.849349692387911,0.26679089679101686,52.38441409292429,327.39849022990234,5131.801455621091,Normal
12.756167557119515,32.37348098330222,15.34964598561268,12.17037785316784,2.862000050412134,62.75550487249488,371.9399553161936,5588.016406048635,Normal
16.974699567684883,43.07060996052951,18.29243291318476,6.177499330394408,1.6203134748574388,69.16085567896612,249.9330597218161,5455.756138456344,Normal
30.393826382288523,45.932233587212295,13.873974054429286,11.75004899447948,2.3769477856953722,73.93320442181644,297.45898722220954,4862.689970872688,Normal
17.14988823150859,29.170344783286325,16.66886235872776,5.03297788448643,0.8730120897991362,51.74519711629965,346.21886536428605,4203.767257805529,Normal
25.90012454773669,46.24303067483277,15.948714509430655,9.183725662244605,3.328631066849436,74.70410191335746,522.8420812280151,8321.228923687868,Normal
12.531058559920984,31.10551990120931,19.66660433450955,10.438591018296034,3.245634960171873,64.45635021418677,336.04966091125243,4322.073530219737,Normal
18.35649953705896,19.951221314070455,19.842049691666823,19.780520580235667,2.9595905257500736,62.53338211172302,464.0213659328759,4001.1834333193456,Normal
12.399823560715351,22.86719577361518,5.28076803364938,4.4907373779185304,0.48524522420646066,33.123946409389546,346.168379713842,5651.01473517516,Normal
17.2877353927955,12.233561849219804,1.5163886679548675,15.888058265960534,2.829121071066053,32.46712985420126,424.7947560851875,5377.781622942508,Normal
26.722465099659164,19.34239375519617,21.010472385909043,10.59936965594912,2.404855087635709,53.35709088469004,385.8604497856198,2892.812678584509,Normal
6.1814366144612105,25.70379974310685,22.12635055957162,11.644687672063853,0.39472875286743236,59.86956672760975,487.30566000927433,6684.017381845608,Normal
23.475389148366858,39.64302023254322,8.876261882919975,10.473391653552818,1.9757026162291844,60.9683763852452,346.5188661781442,4858.70813697375,Normal
21.901884818658225,50.6492379739918,3.8409875607262283,11.778907272780932,2.3645344890332627,68.63366729653222,242.7471749997559,3333.603357176419,Normal
15.246800354425645,13.413821815475519,15.594208926043205,9.38525958255193,2.5560752738231507,40.9493655978938,261.8050968636367,6783.176171530811,Normal
8.431537164892363,34.71392961911903,20.585029358103178,15.816200725829834,2.177261366948856,73.2924210700009,346.8122506057243,5938.513357394231,Normal
20.577036061710956,17.513472730109587,25.785567134605888,8.17411542310111,2.2912314168473795,53.76438670466396,275.0940029321947,3103.1870120781286,Normal
15.76405832748958,35.696365061558424,18.097785432608706,14.52893828871699,3.473611392253096,71.7967001751372,441.02120156795513,7665.774260386586,Normal
21.861409690837633,28.42696019174728,12.76969982048583,7.422531519147908,3.22603390991068,51.8452254412917,353.4231835141922,5988.196052549289,Normal
20.174817164187544,8.029130089829636,9.641216270490824,9.758992614394852,0.1,27.529338974715312,637.4606550026431,4984.705826562431,Normal
32.81423113056732,41.13956389882181,15.068707750023927,5.712149790839123,1.6825614451623179,63.60298288484718,226.2285404862868,7385.328208432669,Normal
18.085154980215805,22.739991446295228,13.204411776688461,11.82009488139008,1.8353489724560488,49.59984707682982,420.3633178709801,5238.946675744461,Normal
11.81202005902508,23.593197139517343,8.909592565627104,15.780503827706134,0.24790142727302888,48.531194960123614,287.2046976494331,4957.875387343952,Normal
21.43420507965053,17.16297106452372,27.29253390517972,9.690575280716583,2.094183058232312,56.24026330865234,350.6598659617321,4009.5498259670167,Normal
21.75997347177412,22.148600679749336,25.711010412432785,9.212457205184363,3.2487577724105066,60.32082606977699,414.1419473340544,5872.775658960618,Normal
30.873500601923492,35.13468528833901,21.81629210133257,5.541532147728293,0.9134321404094097,63.40594167780928,167.46286251257132,5714.90445098597,Normal
26.680889967316627,27.729067908763135,9.474897613145234,9.082829385790767,2.3364009386898723,48.62319584638901,423.68261167880274,5022.020209834567,Normal
22.854968473196074,33.943944027389776,20.130115945783672,3.6288229611138894,1.0841765227035622,58.7870594569909,590.2907462274168,3815.0204691985955,Normal
31.706423129756494,34.34306224714612,18.837758456987412,6.348488053124691,1.3280879763203233,60.857396733578554,354.6561701631407,5194.894781249111,Normal
10.489895565417193,45.847939866338,17.655273745224317,10.907144184436541,3.477393634170035,77.88775143016889,425.9807856805509,4895.301821356793,Normal
14.881987738002017,25.886566189627448,22.497991602262662,15.276052790965585,1.457442179888175,65.11805276274387,502.49216931253994,2999.7885218986985,Normal
12.587392468755802,12.277706197851217,18.812226857167666,21.236843444918012,2.4622124890106245,54.78898898894752,383.6046499973003,2792.2814730137216,Normal
16.881521574753855,42.8066689988638,19.440085417826012,7.653659659716397,0.1287818839390129,70.02919596034522,341.90398114685166,5847.730068214654,Normal
8.98651081954953,26.022141934832945,18.82143770023326,15.74120062658176,3.86231756139488,64.44709782304284,172.42635962782478,1097.1675274224667,Normal
25.081207574515233,43.375109334928524,17.044748448012633,10.975009921606592,2.602652446306499,73.99752015085424,464.0990719394973,5308.11579044189,Normal
18.222218423209814,34.60052535818964,4.298333221714898,9.395009413014497,1.8175001573497382,50.11136815026878,388.68315902711026,4282.875413369264,Normal
8.233549643978737,28.42634963755986,15.501726464463344,11.73037780690461,2.575546509999895,58.23400041892771,298.73161486118386,6962.369910319865,Normal
11.875367350339667,34.18531072855554,11.662848246905249,10.247665934719837,0.5901805710521897,56.68600548123281,412.6596710277694,4259.797686269187,Normal
22.508110779601562,53.412150721515594,7.3209542541598776,10.441582902448873,3.1825307417526574,74.357218619877,341.63196431938184,5989.226321377844,Normal
26.70501254315505,54.92376634864504,25.090899715804944,8.366667348693323,1.6760152245035698,90.05734863764688,347.15738688844743,4404.629238143312,Normal
35.97384713353429,30.832573621593344,25.373972045314222,4.407561360804597,1.7959304849515654,62.410037512663735,460.6291156108708,5170.622230229215,Normal
43.31089972805864,31.922287119804903,23.155323601773674,3.8254991899116737,1.5083443850345155,60.41145429652477,266.16175886761556,6105.254796380077,Normal
23.31527546620797,42.91488188959663,16.53128050113525,12.612979533124907,1.4193485972544153,73.4784905211112,504.7315286073758,4306.16642551313,Normal
12.083695039745088,19.852067606791834,23.10375072571594,8.893199639657146,2.6946706116284087,54.54368858379333,260.23138368815967,6494.832326747606,Normal
2.9436297541495264,33.99684447141906,15.072319083610953,7.6156444013753335,2.255906850104223,58.940714806509575,333.7298591644736,3509.4531843402756,Normal
22.141691698750687,29.689645824553722,16.216783661386675,10.034022506892613,2.65174814140304,58.592200134236045,592.2946194066577,5441.889263837568,Normal
13.496471237517392,33.76689853749065,8.439171777228102,13.17972901166251,1.9912053105144285,57.37700463689569,512.7354761642422,6383.959584181779,Normal
16.67714191856252,19.99957432860713,17.38194782699304,10.721455772105593,2.513199811077181,50.616177738782945,409.76039924954404,5990.056237685502,Normal
15.103225607521535,10.925190080292374,15.362315570546503,7.3757802534361305,1.5811512560749617,35.24443716034997,305.9469784498783,7874.6673151031155,Normal
18.87367290866892,5.124198768104499,7.184087298993213,14.905171822595799,4.229731841409548,31.443189731103057,347.07276933001066,3854.841024034009,Normal
28.52784184630115,16.591390644124708,14.692817329100418,16.31674201192653,0.4320695835695014,48.03301956872116,407.32753145856964,2931.276122977118,Normal
21.256388539562757,24.495896580728004,14.52162261685915,11.978226621291412,3.2609373235629846,54.25668314244155,403.7523232339598,3508.497337257321,Normal
18.730921303690494,26.48170096021486,25.78536699986784,13.89465404537636,3.3679074507209705,69.52962945618003,390.9129070374037,5990.663849822656,Normal
11.714769977393507,53.2467739491542,20.365279971080458,14.967839987255244,1.1478411940344062,89.72773510152432,396.91674859158155,5746.884401404068,Normal
6.602536442365144,43.27192043888758,15.068672634548797,14.520397265618055,4.229273610555973,77.0902639496104,378.5624890294886,5153.384989471124,Normal
16.109536727413353,18.454906603900472,16.4927238588065,12.456396708450495,2.995490282945318,50.399517454102785,255.8021264359987,3315.564426339305,Normal
19.569739593453438,34.17250142941148,15.265274268625188,12.393388188299532,2.9711390068229115,64.80230289315912,348.34892578391674,6150.300939993591,Normal
34.14343930863906,25.1150611637961,13.782516091226714,12.078642293386011,2.0280221870258766,53.0042417354347,491.46240539868467,3162.942833524189,Normal
21.042196171783086,26.58763394351886,8.50543681567028,5.610649301811826,1.7827738417813235,42.486493902782286,263.16657024488825,6738.42437356535,Normal
27.86191608818446,32.22390779298458,14.093688734358425,12.802892627438343,1.7905911729603918,60.91108032774174,381.04444884607216,9286.157634709798,Normal
16.005635211686783,37.43005340370472,10.52341046008492,4.576744115493784,2.3905305963195174,54.92073857560293,318.0246071229156,5549.676719857325,Normal
10.520449868663803,25.928898193391817,7.498106766461122,6.821602179499781,3.401186275033896,43.64979341438661,411.1350429398111,5874.662203486615,Normal
12.279065902141024,42.766218392812306,18.06733088728521,15.21426027123235,2.1813142178614195,78.22912376919128,361.13668189331815,4260.7103466566605,Normal
14.198191483713973,16.29674128629115,17.34758795959941,13.36088065077679,1.0885563768627096,48.093766273530065,547.7393664974669,2284.6800183697756,Normal
37.02775785948131,30.07606874834722,4.279754931791533,15.94959315874345,2.82442706238498,53.129843901267186,450.65831541902537,4095.9209554546665,Normal
13.428906566204912,61.172084719149986,14.263892175029238,8.913302465250831,2.921150746394792,87.27043010582484,268.8196834222789,3360.657138351876,Normal
26.70791362989076,32.676956911503304,20.97420831539954,5.39100463489293,2.654659528447786,61.696829390243565,467.12280116136986,2829.4931353774764,Normal
12.776582575303788,47.198574079274074,21.355342433377924,9.038251211718629,2.7454989065249826,80.33766663089561,322.53481437379367,7583.539912993474,Normal
27.452584102993953,31.098242138078497,21.15502105731143,10.408125188962297,1.7290718698421919,64.39046025419441,342.30036286224663,5409.29377703866,Normal
23.079607728846906,36.96932514395756,15.233479241408759,10.31595486536004,1.0710108328694203,63.58977008359578,431.38190201071217,5569.531370920976,Normal
18.746896818735276,29.3186016672877,9.929728032185093,14.534721915026807,1.1318065693592203,54.91485818385882,350.82525802698655,4536.4664522056255,Normal
19.67389979091653,27.955109026029547,8.497807035851636,8.554918299986218,0.36453675154214205,45.37237111340954,489.28558163229553,4740.693376334845,Normal
14.761698436564878,20.646211239294963,17.067629428502144,11.408137887211698,2.23694861154595,51.35892716655476,322.5489938486605,6446.826023359,Normal
23.568577611856643,35.16361630749064,17.275680206190977,6.045491402261575,1.9165512167734065,60.4013391327166,338.1053447408637,4951.494321957177,Normal
16.36013215727376,19.781553729770785,22.723986669630392,11.801269112175252,1.5600122954702913,55.866821807046726,334.3629106451891,5796.040907037099,Normal
10.195153889862015,37.98702283576115,21.5998779020525,10.012434200742547,0.1,69.69933493855619,343.4361251644961,4705.993553232476,Normal
9.776499405443046,43.02344405335092,14.206628060812967,7.000746646861931,0.7526825303058311,64.98350129133165,509.9191555547813,4486.770663901929,Normal
21.380703341776957,34.39837688684676,7.5347647268347835,9.05668255130059,3.120840651403167,54.110664816385295,462.8796293610303,2889.628751597207,Normal
32.63273005128348,26.565015197331697,13.085360417934613,9.263297013939113,1.335373999936869,50.24904662914229,570.9943954012072,2033.376406449308,Normal
21.279932908587504,35.44758695170435,16.303387168863146,8.919379482651616,2.360591677656841,63.030945280875954,626.7644203899255,4607.657148400397,Normal
19.05089339112094,26.29592333344305,13.787500527663575,17.085364969070735,0.6093145700247438,57.778103400202106,296.928296806766,5084.745037989849,Normal
22.286609116820344,41.22656550558179,11.532635351534065,9.606215990768481,3.4387054823592313,65.80412233024357,407.04191273272886,3070.8049449368136,Normal
30.4480139336546,8.023126989418515,16.517308889819393,9.024415559290649,1.8559723399453236,35.42082377847388,282.3799683356567,4948.28770244805,Normal
21.75506001091085,25.972711582576245,11.976253551536338,1.6101961695594333,2.290040396483535,41.84920170015555,322.2394072251733,5080.628844485753,Normal
16.712582153330104,6.110256058512029,11.231603497647756,6.423170592082091,4.3257797918816845,28.090809940123556,336.99174897443305,1765.9879909109313,Normal
28.85030968047911,12.059270037273539,16.86871700582064,8.947706302174588,3.5164401005894037,41.39213344585817,294.2845125861726,3627.3130107807483,Normal
23.43005150769291,46.36634675776691,12.588044519224772,7.256589295293429,1.6934343787129422,67.90441495099805,294.8112727101586,5610.8958406032025,Normal
32.286047935967936,40.74221978366023,16.464626333870115,15.526830373511189,1.406779815129641,74.14045630617117,385.57156214797453,5580.588094093616,Normal
21.46587549777525,21.366237200582518,16.639224137112738,9.340248898415126,1.6744549884804683,49.02016522459085,278.3281581613593,3269.4876254003593,Normal
10.204247746235998,11.969958527509235,8.163425993450552,15.15377699727301,2.5098982484765355,37.79705976670933,484.2126959137633,5237.672075749602,Normal
9.05472640603468,0.1,12.112553256807526,10.246818536201472,1.894775865749129,24.354147658758126,308.2246462582486,6533.610838040708,Normal
33.20742345785,23.478053904808384,23.626661639498774,10.148911345686306,1.6047558549965284,58.85838274498999,680.9568970096392,6165.609438486347,Normal
33.78932576626637,59.044980146968825,8.027522923594278,9.644814209149995,3.467181250709042,80.18449853042215,354.8615549035605,4857.071319479098,Normal
18.563846293739196,35.218611257563765,2.300073306176813,10.015185006485837,1.885790108222163,49.419659678448575,407.2017641917052,4298.035530013562,Normal
16.9345014309121,23.285132567406126,3.828929080544931,16.875180012199436,4.299589093037319,48.28883075318782,270.46588155339646,4055.9832734982433,Normal
31.691554337937617,35.58096251400367,15.174659679460015,0.7215570929951269,2.090742563752173,53.567921850210986,570.609175812764,5701.729674364486,Normal
11.143634543652096,11.268499764066686,15.185503668196194,1.9938170222452847,3.7853183942247277,32.23313884873289,511.9500680802916,5292.655959714332,Normal
12.84218384835339,26.432119647628376,14.294334867449274,7.827316675775545,2.357319422710627,50.911090613563815,429.69158707361123,5944.106009153301,Normal
25.146614357512355,31.193729676188862,22.28513897357101,10.058111527750276,2.9629605732494477,66.4999407507596,265.3197451220434,5197.810719681728,Normal
16.843159017123284,28.96679217814742,0.1,12.760417699056049,1.2753889484822756,43.102598825685746,421.06668777246205,6228.145925521163,Normal
19.95902506623943,39.48967346028097,17.37560324658494,11.892348792109901,1.1462407774125882,69.9038662763884,287.8568953982745,5141.8887994365505,Normal
18.6924568118039,34.13574271483263,24.36862921082144,8.46301634847772,2.4597059550149876,69.42709422914677,546.2355263473361,6177.0330741975295,Normal
22.700596390391468,38.01991221729597,8.233315410649716,14.07617477296705,2.988553242465315,63.31795564337805,480.91947318531726,6306.234155549959,Normal
31.259854890509736,21.739532613230885,12.72116092926063,14.120781612610923,2.040256502000463,50.6217316571029,409.5439038487736,3793.21005466278,Normal
